Ejercicio,REGION,Código Entidad,Entidad,Código Departamento,Departamento,Código Clase,Clase,Código Sección,Sección,Código Grupo,Grupo,Código Recurso,Recurso,Asignado,Modificado,Vigente,Devengado,Percibido
2019,REGIÓN VI SUROCCIDENTE,12101002,MUNICIPALIDAD DE CUYOTENANGO,1000,SUCHITEPÉQUEZ,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,0.00,8855376.00,8855376.00,7978661.00,7978661.00
2019,REGIÓN VI SUROCCIDENTE,12101002,MUNICIPALIDAD DE CUYOTENANGO,1000,SUCHITEPÉQUEZ,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,57739.89,57739.89,0.00,0.00
2019,REGIÓN VI SUROCCIDENTE,12101003,MUNICIPALIDAD DE SAN FRANCISCO ZAPOTITLÁN,1000,SUCHITEPÉQUEZ,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,275000.00,0.00,275000.00,295695.45,295695.45
2019,REGIÓN VI SUROCCIDENTE,12101003,MUNICIPALIDAD DE SAN FRANCISCO ZAPOTITLÁN,1000,SUCHITEPÉQUEZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10281,SOBRE ESTABLECIMIENTOS COMERCIALES,7550.00,0.00,7550.00,7924.00,7924.00
2019,REGIÓN VI SUROCCIDENTE,12101003,MUNICIPALIDAD DE SAN FRANCISCO ZAPOTITLÁN,1000,SUCHITEPÉQUEZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10282,SOBRE ESTABLECIMIENTOS DE SERVICIOS,11650.00,0.00,11650.00,304.00,304.00
2019,REGIÓN VI SUROCCIDENTE,12101003,MUNICIPALIDAD DE SAN FRANCISCO ZAPOTITLÁN,1000,SUCHITEPÉQUEZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10283,SOBRE ESTABLECIMIENTOS INDUSTRIALES,4925.00,0.00,4925.00,231.00,231.00
2019,REGIÓN VI SUROCCIDENTE,12101003,MUNICIPALIDAD DE SAN FRANCISCO ZAPOTITLÁN,1000,SUCHITEPÉQUEZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10284,SOBRE DIVERSIONES Y ESPECTÁCULOS,11500.00,0.00,11500.00,5115.00,5115.00
2019,REGIÓN VI SUROCCIDENTE,12101003,MUNICIPALIDAD DE SAN FRANCISCO ZAPOTITLÁN,1000,SUCHITEPÉQUEZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10286,SOBRE PRODUCTOS PRIMARIOS AGRÍCOLAS,21700.00,0.00,21700.00,0.00,0.00
2019,REGIÓN VI SUROCCIDENTE,12101003,MUNICIPALIDAD DE SAN FRANCISCO ZAPOTITLÁN,1000,SUCHITEPÉQUEZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10287,SOBRE PRODUCTOS PRIMARIOS PECUARIOS,500.00,0.00,500.00,0.00,0.00
2019,REGIÓN VI SUROCCIDENTE,12101003,MUNICIPALIDAD DE SAN FRANCISCO ZAPOTITLÁN,1000,SUCHITEPÉQUEZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10288,SOBRE PRODUCTOS INDUSTRIALES,4000.00,0.00,4000.00,0.00,0.00
2019,REGIÓN VI SUROCCIDENTE,12101003,MUNICIPALIDAD DE SAN FRANCISCO ZAPOTITLÁN,1000,SUCHITEPÉQUEZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,90000.00,0.00,90000.00,104226.00,104226.00
2019,REGIÓN VI SUROCCIDENTE,12101003,MUNICIPALIDAD DE SAN FRANCISCO ZAPOTITLÁN,1000,SUCHITEPÉQUEZ,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,2335000.00,0.00,2335000.00,1429058.36,1429058.36
2019,REGIÓN VI SUROCCIDENTE,12101003,MUNICIPALIDAD DE SAN FRANCISCO ZAPOTITLÁN,1000,SUCHITEPÉQUEZ,11000,INGRESOS NO TRIBUTARIOS,11300,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,1000.00,0.00,1000.00,0.00,0.00
2019,REGIÓN VI SUROCCIDENTE,12101003,MUNICIPALIDAD DE SAN FRANCISCO ZAPOTITLÁN,1000,SUCHITEPÉQUEZ,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,119000.00,0.00,119000.00,78895.00,78895.00
2019,REGIÓN VI SUROCCIDENTE,12101003,MUNICIPALIDAD DE SAN FRANCISCO ZAPOTITLÁN,1000,SUCHITEPÉQUEZ,11000,INGRESOS NO TRIBUTARIOS,11600,MULTAS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,0.00,0.00,0.00,22.00,22.00
2019,REGIÓN VI SUROCCIDENTE,12101003,MUNICIPALIDAD DE SAN FRANCISCO ZAPOTITLÁN,1000,SUCHITEPÉQUEZ,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,193025.00,0.00,193025.00,322.00,322.00
2019,REGIÓN VI SUROCCIDENTE,12101003,MUNICIPALIDAD DE SAN FRANCISCO ZAPOTITLÁN,1000,SUCHITEPÉQUEZ,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,227650.00,0.00,227650.00,178780.00,178780.00
2019,REGIÓN VI SUROCCIDENTE,12101003,MUNICIPALIDAD DE SAN FRANCISCO ZAPOTITLÁN,1000,SUCHITEPÉQUEZ,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,681500.00,0.00,681500.00,302421.00,302421.00
2019,REGIÓN VI SUROCCIDENTE,12101003,MUNICIPALIDAD DE SAN FRANCISCO ZAPOTITLÁN,1000,SUCHITEPÉQUEZ,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPÓSITOS INTERNOS,6000.00,0.00,6000.00,0.00,0.00
2019,REGIÓN VI SUROCCIDENTE,12101003,MUNICIPALIDAD DE SAN FRANCISCO ZAPOTITLÁN,1000,SUCHITEPÉQUEZ,15000,RENTAS DE LA PROPIEDAD,15300,ARRENDAMIENTO DE TIERRAS Y TERRENOS,15310,ARRENDAMIENTO DE TIERRAS Y TERRENOS,15310,ARRENDAMIENTO DE TIERRAS Y TERRENOS,50000.00,0.00,50000.00,13800.00,13800.00
2019,REGIÓN VI SUROCCIDENTE,12101003,MUNICIPALIDAD DE SAN FRANCISCO ZAPOTITLÁN,1000,SUCHITEPÉQUEZ,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,2187875.00,240123.56,2427998.56,2402751.61,2402751.61
2019,REGIÓN VI SUROCCIDENTE,12101003,MUNICIPALIDAD DE SAN FRANCISCO ZAPOTITLÁN,1000,SUCHITEPÉQUEZ,17000,TRANSFERENCIAS DE CAPITAL,17100,DEL SECTOR PRIVADO,17110,DE PERSONAS Y UNIDADES FAMILIARES,17110,DE PERSONAS Y UNIDADES FAMILIARES,0.00,24284.97,24284.97,3373.97,3373.97
2019,REGIÓN VI SUROCCIDENTE,12101003,MUNICIPALIDAD DE SAN FRANCISCO ZAPOTITLÁN,1000,SUCHITEPÉQUEZ,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,11177125.00,720370.62,11897495.62,11631680.46,11631680.46
2019,REGIÓN VI SUROCCIDENTE,12101003,MUNICIPALIDAD DE SAN FRANCISCO ZAPOTITLÁN,1000,SUCHITEPÉQUEZ,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,0.00,7556836.49,7556836.49,6274109.20,6274109.20
2019,REGIÓN VI SUROCCIDENTE,12101003,MUNICIPALIDAD DE SAN FRANCISCO ZAPOTITLÁN,1000,SUCHITEPÉQUEZ,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,3458498.20,3458498.20,0.00,0.00
2019,REGIÓN VI SUROCCIDENTE,12101003,MUNICIPALIDAD DE SAN FRANCISCO ZAPOTITLÁN,1000,SUCHITEPÉQUEZ,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23400,DISM. DE ACT. DIFERIDOS Y ANTICIPOS A CONTRATISTAS,23440,DISMINUCIÓN DE ANTICIPOS A CONTRATISTAS Y PROVEEDORES A LARGO PLAZO,23440,DISMINUCIÓN DE ANTICIPOS A CONTRATISTAS Y PROVEEDORES A LARGO PLAZO,0.00,1313617.29,1313617.29,0.00,0.00
2019,REGIÓN VI SUROCCIDENTE,12101004,MUNICIPALIDAD DE SAN BERNARDINO,1000,SUCHITEPÉQUEZ,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,56500.00,19097.24,75597.24,82170.21,82170.21
2019,REGIÓN VI SUROCCIDENTE,12101004,MUNICIPALIDAD DE SAN BERNARDINO,1000,SUCHITEPÉQUEZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10281,SOBRE ESTABLECIMIENTOS COMERCIALES,1300.00,440.00,1740.00,1092.50,1092.50
2019,REGIÓN VI SUROCCIDENTE,12101004,MUNICIPALIDAD DE SAN BERNARDINO,1000,SUCHITEPÉQUEZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10283,SOBRE ESTABLECIMIENTOS INDUSTRIALES,200.00,0.00,200.00,0.00,0.00
2019,REGIÓN VI SUROCCIDENTE,12101004,MUNICIPALIDAD DE SAN BERNARDINO,1000,SUCHITEPÉQUEZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10284,SOBRE DIVERSIONES Y ESPECTÁCULOS,15000.00,12.00,15012.00,9812.00,9812.00
2019,REGIÓN VI SUROCCIDENTE,12101004,MUNICIPALIDAD DE SAN BERNARDINO,1000,SUCHITEPÉQUEZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10286,SOBRE PRODUCTOS PRIMARIOS AGRÍCOLAS,1000.00,0.00,1000.00,0.00,0.00
2019,REGIÓN VI SUROCCIDENTE,12101004,MUNICIPALIDAD DE SAN BERNARDINO,1000,SUCHITEPÉQUEZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10287,SOBRE PRODUCTOS PRIMARIOS PECUARIOS,100.00,0.00,100.00,0.00,0.00
2019,REGIÓN VI SUROCCIDENTE,12101004,MUNICIPALIDAD DE SAN BERNARDINO,1000,SUCHITEPÉQUEZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,56000.00,16983.00,72983.00,75593.00,75593.00
2019,REGIÓN VI SUROCCIDENTE,12101004,MUNICIPALIDAD DE SAN BERNARDINO,1000,SUCHITEPÉQUEZ,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,5000.00,0.00,5000.00,0.00,0.00
2019,REGIÓN VI SUROCCIDENTE,12101004,MUNICIPALIDAD DE SAN BERNARDINO,1000,SUCHITEPÉQUEZ,11000,INGRESOS NO TRIBUTARIOS,11300,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,15000.00,0.00,15000.00,0.00,0.00
2019,REGIÓN VI SUROCCIDENTE,12101004,MUNICIPALIDAD DE SAN BERNARDINO,1000,SUCHITEPÉQUEZ,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,48200.00,5265.00,53465.00,28955.00,28955.00
2019,REGIÓN VI SUROCCIDENTE,12101004,MUNICIPALIDAD DE SAN BERNARDINO,1000,SUCHITEPÉQUEZ,11000,INGRESOS NO TRIBUTARIOS,11600,MULTAS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,100.00,304.00,404.00,418.00,418.00
2019,REGIÓN VI SUROCCIDENTE,12101004,MUNICIPALIDAD DE SAN BERNARDINO,1000,SUCHITEPÉQUEZ,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,560000.00,541273.73,1101273.73,1179648.55,1179648.55
2019,REGIÓN VI SUROCCIDENTE,12101004,MUNICIPALIDAD DE SAN BERNARDINO,1000,SUCHITEPÉQUEZ,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,33050.00,20864.32,53914.32,52953.32,52953.32
2019,REGIÓN VI SUROCCIDENTE,12101004,MUNICIPALIDAD DE SAN BERNARDINO,1000,SUCHITEPÉQUEZ,14000,INGRESOS DE OPERACION,14100,VENTA DE BIENES,14190,VENTA DE OTROS BIENES,14190,VENTA DE OTROS BIENES,0.00,471.43,471.43,471.43,471.43
2019,REGIÓN VI SUROCCIDENTE,12101004,MUNICIPALIDAD DE SAN BERNARDINO,1000,SUCHITEPÉQUEZ,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,95150.00,0.00,95150.00,92833.75,92833.75
2019,REGIÓN VI SUROCCIDENTE,12101004,MUNICIPALIDAD DE SAN BERNARDINO,1000,SUCHITEPÉQUEZ,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPÓSITOS INTERNOS,20000.00,13908.35,33908.35,38054.64,38054.64
2019,REGIÓN VI SUROCCIDENTE,12101004,MUNICIPALIDAD DE SAN BERNARDINO,1000,SUCHITEPÉQUEZ,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,2057220.00,68736.27,2125956.27,2232316.82,2232316.82
2019,REGIÓN VI SUROCCIDENTE,12101004,MUNICIPALIDAD DE SAN BERNARDINO,1000,SUCHITEPÉQUEZ,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,10371180.00,265941.80,10637121.80,10806607.78,10806607.78
2019,REGIÓN VI SUROCCIDENTE,12101004,MUNICIPALIDAD DE SAN BERNARDINO,1000,SUCHITEPÉQUEZ,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,0.00,9004400.45,9004400.45,4553310.89,4553310.89
2019,REGIÓN VI SUROCCIDENTE,12101004,MUNICIPALIDAD DE SAN BERNARDINO,1000,SUCHITEPÉQUEZ,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,1655433.82,1655433.82,0.00,0.00
2019,REGIÓN VI SUROCCIDENTE,12101004,MUNICIPALIDAD DE SAN BERNARDINO,1000,SUCHITEPÉQUEZ,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23400,DISM. DE ACT. DIFERIDOS Y ANTICIPOS A CONTRATISTAS,23440,DISMINUCIÓN DE ANTICIPOS A CONTRATISTAS Y PROVEEDORES A LARGO PLAZO,23440,DISMINUCIÓN DE ANTICIPOS A CONTRATISTAS Y PROVEEDORES A LARGO PLAZO,0.00,1263876.11,1263876.11,0.00,0.00
2019,REGIÓN VI SUROCCIDENTE,12101005,MUNICIPALIDAD DE SAN JOSÉ EL ÍDOLO,1000,SUCHITEPÉQUEZ,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,90000.00,1500.00,91500.00,95982.40,95982.40
2019,REGIÓN VI SUROCCIDENTE,12101005,MUNICIPALIDAD DE SAN JOSÉ EL ÍDOLO,1000,SUCHITEPÉQUEZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10281,SOBRE ESTABLECIMIENTOS COMERCIALES,2850.00,1000.00,3850.00,2665.50,2665.50
2019,REGIÓN VI SUROCCIDENTE,12101005,MUNICIPALIDAD DE SAN JOSÉ EL ÍDOLO,1000,SUCHITEPÉQUEZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10282,SOBRE ESTABLECIMIENTOS DE SERVICIOS,30720.00,0.00,30720.00,28384.00,28384.00
2019,REGIÓN VI SUROCCIDENTE,12101005,MUNICIPALIDAD DE SAN JOSÉ EL ÍDOLO,1000,SUCHITEPÉQUEZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10283,SOBRE ESTABLECIMIENTOS INDUSTRIALES,180.00,0.00,180.00,123.00,123.00
2019,REGIÓN VI SUROCCIDENTE,12101005,MUNICIPALIDAD DE SAN JOSÉ EL ÍDOLO,1000,SUCHITEPÉQUEZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10284,SOBRE DIVERSIONES Y ESPECTÁCULOS,18000.00,375.00,18375.00,13050.00,13050.00
2019,REGIÓN VI SUROCCIDENTE,12101005,MUNICIPALIDAD DE SAN JOSÉ EL ÍDOLO,1000,SUCHITEPÉQUEZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10285,"SOBRE PRODUCTOS PRIMARIOS, MINERALES Y VEGETALES",3610.00,0.00,3610.00,0.00,0.00
2019,REGIÓN VI SUROCCIDENTE,12101005,MUNICIPALIDAD DE SAN JOSÉ EL ÍDOLO,1000,SUCHITEPÉQUEZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10286,SOBRE PRODUCTOS PRIMARIOS AGRÍCOLAS,20000.00,20420.00,40420.00,10867.65,10867.65
2019,REGIÓN VI SUROCCIDENTE,12101005,MUNICIPALIDAD DE SAN JOSÉ EL ÍDOLO,1000,SUCHITEPÉQUEZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10288,SOBRE PRODUCTOS INDUSTRIALES,0.00,0.00,0.00,41380.00,41380.00
2019,REGIÓN VI SUROCCIDENTE,12101005,MUNICIPALIDAD DE SAN JOSÉ EL ÍDOLO,1000,SUCHITEPÉQUEZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,54000.00,7790.00,61790.00,58518.00,58518.00
2019,REGIÓN VI SUROCCIDENTE,12101005,MUNICIPALIDAD DE SAN JOSÉ EL ÍDOLO,1000,SUCHITEPÉQUEZ,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,9100.00,323333.00,332433.00,286948.87,286948.87
2019,REGIÓN VI SUROCCIDENTE,12101005,MUNICIPALIDAD DE SAN JOSÉ EL ÍDOLO,1000,SUCHITEPÉQUEZ,11000,INGRESOS NO TRIBUTARIOS,11300,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,400.00,318.00,718.00,200.00,200.00
2019,REGIÓN VI SUROCCIDENTE,12101005,MUNICIPALIDAD DE SAN JOSÉ EL ÍDOLO,1000,SUCHITEPÉQUEZ,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,98600.00,0.00,98600.00,93784.00,93784.00
2019,REGIÓN VI SUROCCIDENTE,12101005,MUNICIPALIDAD DE SAN JOSÉ EL ÍDOLO,1000,SUCHITEPÉQUEZ,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11420,DE MAQUINARIAS Y EQUIPOS,11420,DE MAQUINARIAS Y EQUIPOS,800.00,0.00,800.00,0.00,0.00
2019,REGIÓN VI SUROCCIDENTE,12101005,MUNICIPALIDAD DE SAN JOSÉ EL ÍDOLO,1000,SUCHITEPÉQUEZ,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,165000.00,135770.60,300770.60,200130.07,200130.07
2019,REGIÓN VI SUROCCIDENTE,12101005,MUNICIPALIDAD DE SAN JOSÉ EL ÍDOLO,1000,SUCHITEPÉQUEZ,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,58200.00,0.00,58200.00,54400.00,54400.00
2019,REGIÓN VI SUROCCIDENTE,12101005,MUNICIPALIDAD DE SAN JOSÉ EL ÍDOLO,1000,SUCHITEPÉQUEZ,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,158000.00,37400.00,195400.00,223885.75,223885.75
2019,REGIÓN VI SUROCCIDENTE,12101005,MUNICIPALIDAD DE SAN JOSÉ EL ÍDOLO,1000,SUCHITEPÉQUEZ,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPÓSITOS INTERNOS,15540.00,0.00,15540.00,6518.57,6518.57
2019,REGIÓN VI SUROCCIDENTE,12101005,MUNICIPALIDAD DE SAN JOSÉ EL ÍDOLO,1000,SUCHITEPÉQUEZ,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,2218750.00,140608.82,2359358.82,2253428.68,2253428.68
2019,REGIÓN VI SUROCCIDENTE,12101005,MUNICIPALIDAD DE SAN JOSÉ EL ÍDOLO,1000,SUCHITEPÉQUEZ,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,10681250.00,3041004.81,13722254.81,10908810.27,10908810.27
2019,REGIÓN VI SUROCCIDENTE,12101005,MUNICIPALIDAD DE SAN JOSÉ EL ÍDOLO,1000,SUCHITEPÉQUEZ,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,0.00,9139710.20,9139710.20,5245024.54,5245024.54
2019,REGIÓN VI SUROCCIDENTE,12101005,MUNICIPALIDAD DE SAN JOSÉ EL ÍDOLO,1000,SUCHITEPÉQUEZ,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,60000.00,60000.00,0.00,0.00
2019,REGIÓN VI SUROCCIDENTE,12101005,MUNICIPALIDAD DE SAN JOSÉ EL ÍDOLO,1000,SUCHITEPÉQUEZ,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23400,DISM. DE ACT. DIFERIDOS Y ANTICIPOS A CONTRATISTAS,23440,DISMINUCIÓN DE ANTICIPOS A CONTRATISTAS Y PROVEEDORES A LARGO PLAZO,23440,DISMINUCIÓN DE ANTICIPOS A CONTRATISTAS Y PROVEEDORES A LARGO PLAZO,0.00,1016357.65,1016357.65,0.00,0.00
