Ejercicio,REGION,Código Entidad,Entidad,Código Departamento,Departamento,Código Clase,Clase,Código Sección,Sección,Código Grupo,Grupo,Código Recurso,Recurso,Asignado,Modificado,Vigente,Devengado,Percibido
2020,REGIÓN VI SUROCCIDENTE,12101107,MUNICIPALIDAD DE CHAMPERICO,1100,RETALHULEU,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,679600.00,0.00,679600.00,434839.75,434839.75
2020,REGIÓN VI SUROCCIDENTE,12101107,MUNICIPALIDAD DE CHAMPERICO,1100,RETALHULEU,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPÓSITOS INTERNOS,8000.00,0.00,8000.00,7751.12,7751.12
2020,REGIÓN VI SUROCCIDENTE,12101107,MUNICIPALIDAD DE CHAMPERICO,1100,RETALHULEU,15000,RENTAS DE LA PROPIEDAD,15300,ARRENDAMIENTO DE TIERRAS Y TERRENOS,15310,ARRENDAMIENTO DE TIERRAS Y TERRENOS,15310,ARRENDAMIENTO DE TIERRAS Y TERRENOS,32000.00,0.00,32000.00,14663.80,14663.80
2020,REGIÓN VI SUROCCIDENTE,12101107,MUNICIPALIDAD DE CHAMPERICO,1100,RETALHULEU,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,3121489.16,0.00,3121489.16,1549718.31,1549718.31
2020,REGIÓN VI SUROCCIDENTE,12101107,MUNICIPALIDAD DE CHAMPERICO,1100,RETALHULEU,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,15103423.52,0.00,15103423.52,7812828.91,7812828.91
2020,REGIÓN VI SUROCCIDENTE,12101107,MUNICIPALIDAD DE CHAMPERICO,1100,RETALHULEU,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,0.00,341360.00,341360.00,0.00,0.00
2020,REGIÓN VI SUROCCIDENTE,12101107,MUNICIPALIDAD DE CHAMPERICO,1100,RETALHULEU,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,755568.73,755568.73,0.00,0.00
2020,REGIÓN VI SUROCCIDENTE,12101108,MUNICIPALIDAD DE NUEVO SAN CARLOS,1100,RETALHULEU,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,161500.00,0.00,161500.00,84462.03,84462.03
2020,REGIÓN VI SUROCCIDENTE,12101108,MUNICIPALIDAD DE NUEVO SAN CARLOS,1100,RETALHULEU,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10281,SOBRE ESTABLECIMIENTOS COMERCIALES,2150.00,0.00,2150.00,1536.00,1536.00
2020,REGIÓN VI SUROCCIDENTE,12101108,MUNICIPALIDAD DE NUEVO SAN CARLOS,1100,RETALHULEU,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10282,SOBRE ESTABLECIMIENTOS DE SERVICIOS,18300.00,0.00,18300.00,6420.00,6420.00
2020,REGIÓN VI SUROCCIDENTE,12101108,MUNICIPALIDAD DE NUEVO SAN CARLOS,1100,RETALHULEU,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10283,SOBRE ESTABLECIMIENTOS INDUSTRIALES,200.00,0.00,200.00,36.00,36.00
2020,REGIÓN VI SUROCCIDENTE,12101108,MUNICIPALIDAD DE NUEVO SAN CARLOS,1100,RETALHULEU,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10284,SOBRE DIVERSIONES Y ESPECTÁCULOS,8000.00,0.00,8000.00,53977.50,53977.50
2020,REGIÓN VI SUROCCIDENTE,12101108,MUNICIPALIDAD DE NUEVO SAN CARLOS,1100,RETALHULEU,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10288,SOBRE PRODUCTOS INDUSTRIALES,100.00,0.00,100.00,72.00,72.00
2020,REGIÓN VI SUROCCIDENTE,12101108,MUNICIPALIDAD DE NUEVO SAN CARLOS,1100,RETALHULEU,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,132000.00,0.00,132000.00,104725.00,104725.00
2020,REGIÓN VI SUROCCIDENTE,12101108,MUNICIPALIDAD DE NUEVO SAN CARLOS,1100,RETALHULEU,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,749000.00,1600000.00,2349000.00,1292429.50,1292429.50
2020,REGIÓN VI SUROCCIDENTE,12101108,MUNICIPALIDAD DE NUEVO SAN CARLOS,1100,RETALHULEU,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,45000.00,0.00,45000.00,42390.00,42390.00
2020,REGIÓN VI SUROCCIDENTE,12101108,MUNICIPALIDAD DE NUEVO SAN CARLOS,1100,RETALHULEU,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,40000.00,0.00,40000.00,133557.36,133557.36
2020,REGIÓN VI SUROCCIDENTE,12101108,MUNICIPALIDAD DE NUEVO SAN CARLOS,1100,RETALHULEU,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,62200.00,0.00,62200.00,35660.00,35660.00
2020,REGIÓN VI SUROCCIDENTE,12101108,MUNICIPALIDAD DE NUEVO SAN CARLOS,1100,RETALHULEU,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,71200.00,0.00,71200.00,49392.50,49392.50
2020,REGIÓN VI SUROCCIDENTE,12101108,MUNICIPALIDAD DE NUEVO SAN CARLOS,1100,RETALHULEU,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPÓSITOS INTERNOS,30000.00,0.00,30000.00,26391.60,26391.60
2020,REGIÓN VI SUROCCIDENTE,12101108,MUNICIPALIDAD DE NUEVO SAN CARLOS,1100,RETALHULEU,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,3018000.00,0.00,3018000.00,1509343.54,1509343.54
2020,REGIÓN VI SUROCCIDENTE,12101108,MUNICIPALIDAD DE NUEVO SAN CARLOS,1100,RETALHULEU,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,14262350.00,0.00,14262350.00,7609281.34,7609281.34
2020,REGIÓN VI SUROCCIDENTE,12101108,MUNICIPALIDAD DE NUEVO SAN CARLOS,1100,RETALHULEU,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,0.00,399600.00,399600.00,0.00,0.00
2020,REGIÓN VI SUROCCIDENTE,12101108,MUNICIPALIDAD DE NUEVO SAN CARLOS,1100,RETALHULEU,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,351772.76,351772.76,0.00,0.00
2020,REGIÓN VI SUROCCIDENTE,12101108,MUNICIPALIDAD DE NUEVO SAN CARLOS,1100,RETALHULEU,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23400,DISM. DE ACT. DIFERIDOS Y ANTICIPOS A CONTRATISTAS,23440,DISMINUCIÓN DE ANTICIPOS A CONTRATISTAS Y PROVEEDORES A LARGO PLAZO,23440,DISMINUCIÓN DE ANTICIPOS A CONTRATISTAS Y PROVEEDORES A LARGO PLAZO,0.00,99933.77,99933.77,0.00,0.00
2020,REGIÓN VI SUROCCIDENTE,12101109,MUNICIPALIDAD DE EL ASINTAL,1100,RETALHULEU,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,218526.44,0.00,218526.44,85244.63,85244.63
2020,REGIÓN VI SUROCCIDENTE,12101109,MUNICIPALIDAD DE EL ASINTAL,1100,RETALHULEU,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10281,SOBRE ESTABLECIMIENTOS COMERCIALES,16735.00,0.00,16735.00,3940.00,3940.00
2020,REGIÓN VI SUROCCIDENTE,12101109,MUNICIPALIDAD DE EL ASINTAL,1100,RETALHULEU,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10282,SOBRE ESTABLECIMIENTOS DE SERVICIOS,152450.00,0.00,152450.00,33925.00,33925.00
2020,REGIÓN VI SUROCCIDENTE,12101109,MUNICIPALIDAD DE EL ASINTAL,1100,RETALHULEU,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10283,SOBRE ESTABLECIMIENTOS INDUSTRIALES,1450.00,0.00,1450.00,374.00,374.00
2020,REGIÓN VI SUROCCIDENTE,12101109,MUNICIPALIDAD DE EL ASINTAL,1100,RETALHULEU,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10284,SOBRE DIVERSIONES Y ESPECTÁCULOS,5650.00,0.00,5650.00,610.00,610.00
2020,REGIÓN VI SUROCCIDENTE,12101109,MUNICIPALIDAD DE EL ASINTAL,1100,RETALHULEU,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10286,SOBRE PRODUCTOS PRIMARIOS AGRÍCOLAS,200.00,0.00,200.00,0.00,0.00
2020,REGIÓN VI SUROCCIDENTE,12101109,MUNICIPALIDAD DE EL ASINTAL,1100,RETALHULEU,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10287,SOBRE PRODUCTOS PRIMARIOS PECUARIOS,1100.00,0.00,1100.00,0.00,0.00
2020,REGIÓN VI SUROCCIDENTE,12101109,MUNICIPALIDAD DE EL ASINTAL,1100,RETALHULEU,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10288,SOBRE PRODUCTOS INDUSTRIALES,500.00,0.00,500.00,0.00,0.00
2020,REGIÓN VI SUROCCIDENTE,12101109,MUNICIPALIDAD DE EL ASINTAL,1100,RETALHULEU,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,118000.00,0.00,118000.00,117484.00,117484.00
2020,REGIÓN VI SUROCCIDENTE,12101109,MUNICIPALIDAD DE EL ASINTAL,1100,RETALHULEU,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,2150000.00,30204.26,2180204.26,1432874.57,1432874.57
2020,REGIÓN VI SUROCCIDENTE,12101109,MUNICIPALIDAD DE EL ASINTAL,1100,RETALHULEU,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,105000.00,0.00,105000.00,96025.00,96025.00
2020,REGIÓN VI SUROCCIDENTE,12101109,MUNICIPALIDAD DE EL ASINTAL,1100,RETALHULEU,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,65000.00,56034.00,121034.00,109954.00,109954.00
2020,REGIÓN VI SUROCCIDENTE,12101109,MUNICIPALIDAD DE EL ASINTAL,1100,RETALHULEU,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,21100.00,94951.25,116051.25,105508.25,105508.25
2020,REGIÓN VI SUROCCIDENTE,12101109,MUNICIPALIDAD DE EL ASINTAL,1100,RETALHULEU,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,123288.56,0.00,123288.56,126064.15,126064.15
2020,REGIÓN VI SUROCCIDENTE,12101109,MUNICIPALIDAD DE EL ASINTAL,1100,RETALHULEU,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPÓSITOS INTERNOS,26000.00,0.00,26000.00,13801.64,13801.64
2020,REGIÓN VI SUROCCIDENTE,12101109,MUNICIPALIDAD DE EL ASINTAL,1100,RETALHULEU,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,1918750.00,0.00,1918750.00,1400230.78,1400230.78
2020,REGIÓN VI SUROCCIDENTE,12101109,MUNICIPALIDAD DE EL ASINTAL,1100,RETALHULEU,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,9631250.00,409880.37,10041130.37,7059194.79,7059194.79
2020,REGIÓN VI SUROCCIDENTE,12101109,MUNICIPALIDAD DE EL ASINTAL,1100,RETALHULEU,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,0.00,3681584.31,3681584.31,0.00,0.00
2020,REGIÓN VI SUROCCIDENTE,12101109,MUNICIPALIDAD DE EL ASINTAL,1100,RETALHULEU,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,279101.04,279101.04,0.00,0.00
2020,REGIÓN VI SUROCCIDENTE,12101109,MUNICIPALIDAD DE EL ASINTAL,1100,RETALHULEU,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23400,DISM. DE ACT. DIFERIDOS Y ANTICIPOS A CONTRATISTAS,23440,DISMINUCIÓN DE ANTICIPOS A CONTRATISTAS Y PROVEEDORES A LARGO PLAZO,23440,DISMINUCIÓN DE ANTICIPOS A CONTRATISTAS Y PROVEEDORES A LARGO PLAZO,0.00,946482.38,946482.38,0.00,0.00
2020,REGIÓN VI SUROCCIDENTE,12101201,MUNICIPALIDAD DE SAN MARCOS,1200,SAN MARCOS,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,629000.00,0.00,629000.00,461020.65,461020.65
2020,REGIÓN VI SUROCCIDENTE,12101201,MUNICIPALIDAD DE SAN MARCOS,1200,SAN MARCOS,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10281,SOBRE ESTABLECIMIENTOS COMERCIALES,9650.00,0.00,9650.00,5403.00,5403.00
2020,REGIÓN VI SUROCCIDENTE,12101201,MUNICIPALIDAD DE SAN MARCOS,1200,SAN MARCOS,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10282,SOBRE ESTABLECIMIENTOS DE SERVICIOS,462250.00,0.00,462250.00,97370.00,97370.00
2020,REGIÓN VI SUROCCIDENTE,12101201,MUNICIPALIDAD DE SAN MARCOS,1200,SAN MARCOS,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10284,SOBRE DIVERSIONES Y ESPECTÁCULOS,1200.00,0.00,1200.00,552.00,552.00
2020,REGIÓN VI SUROCCIDENTE,12101201,MUNICIPALIDAD DE SAN MARCOS,1200,SAN MARCOS,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10286,SOBRE PRODUCTOS PRIMARIOS AGRÍCOLAS,500.00,0.00,500.00,3732.00,3732.00
2020,REGIÓN VI SUROCCIDENTE,12101201,MUNICIPALIDAD DE SAN MARCOS,1200,SAN MARCOS,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,515000.00,0.00,515000.00,401468.00,401468.00
2020,REGIÓN VI SUROCCIDENTE,12101201,MUNICIPALIDAD DE SAN MARCOS,1200,SAN MARCOS,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,600000.00,0.00,600000.00,248083.59,248083.59
2020,REGIÓN VI SUROCCIDENTE,12101201,MUNICIPALIDAD DE SAN MARCOS,1200,SAN MARCOS,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,1360000.00,0.00,1360000.00,414431.06,414431.06
2020,REGIÓN VI SUROCCIDENTE,12101201,MUNICIPALIDAD DE SAN MARCOS,1200,SAN MARCOS,11000,INGRESOS NO TRIBUTARIOS,11600,MULTAS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,517000.00,0.00,517000.00,176730.13,176730.13
2020,REGIÓN VI SUROCCIDENTE,12101201,MUNICIPALIDAD DE SAN MARCOS,1200,SAN MARCOS,11000,INGRESOS NO TRIBUTARIOS,11700,INTERESES POR MORA,11710,ORIGINADOS POR INGRESOS NO TRIBUTARIOS,11710,ORIGINADOS POR INGRESOS NO TRIBUTARIOS,325000.00,0.00,325000.00,106116.82,106116.82
2020,REGIÓN VI SUROCCIDENTE,12101201,MUNICIPALIDAD DE SAN MARCOS,1200,SAN MARCOS,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,700000.00,0.00,700000.00,125954.25,125954.25
2020,REGIÓN VI SUROCCIDENTE,12101201,MUNICIPALIDAD DE SAN MARCOS,1200,SAN MARCOS,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,2192000.00,0.00,2192000.00,467802.30,467802.30
2020,REGIÓN VI SUROCCIDENTE,12101201,MUNICIPALIDAD DE SAN MARCOS,1200,SAN MARCOS,14000,INGRESOS DE OPERACION,14100,VENTA DE BIENES,14110,VENTA DE INSUMOS AGRÍCOLAS,14110,VENTA DE INSUMOS AGRÍCOLAS,0.00,0.00,0.00,0.00,0.00
2020,REGIÓN VI SUROCCIDENTE,12101201,MUNICIPALIDAD DE SAN MARCOS,1200,SAN MARCOS,14000,INGRESOS DE OPERACION,14100,VENTA DE BIENES,14120,VENTA DE PRODUCTOS AGROPECUARIOS Y FORESTALES,14120,VENTA DE PRODUCTOS AGROPECUARIOS Y FORESTALES,720000.00,0.00,720000.00,227843.00,227843.00
2020,REGIÓN VI SUROCCIDENTE,12101201,MUNICIPALIDAD DE SAN MARCOS,1200,SAN MARCOS,14000,INGRESOS DE OPERACION,14100,VENTA DE BIENES,14190,VENTA DE OTROS BIENES,14190,VENTA DE OTROS BIENES,80000.00,0.00,80000.00,12320.45,12320.45
2020,REGIÓN VI SUROCCIDENTE,12101201,MUNICIPALIDAD DE SAN MARCOS,1200,SAN MARCOS,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14220,SERVICIOS DE ENERGÍA ELÉCTRICA,14220,SERVICIOS DE ENERGÍA ELÉCTRICA,28020000.00,0.00,28020000.00,14034324.31,14034324.31
2020,REGIÓN VI SUROCCIDENTE,12101201,MUNICIPALIDAD DE SAN MARCOS,1200,SAN MARCOS,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,3160000.00,0.00,3160000.00,1304760.04,1304760.04
2020,REGIÓN VI SUROCCIDENTE,12101201,MUNICIPALIDAD DE SAN MARCOS,1200,SAN MARCOS,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPÓSITOS INTERNOS,765000.00,0.00,765000.00,421908.96,421908.96
2020,REGIÓN VI SUROCCIDENTE,12101201,MUNICIPALIDAD DE SAN MARCOS,1200,SAN MARCOS,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,6037375.00,0.00,6037375.00,3138169.23,3138169.23
2020,REGIÓN VI SUROCCIDENTE,12101201,MUNICIPALIDAD DE SAN MARCOS,1200,SAN MARCOS,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,29787625.00,0.00,29787625.00,15820925.60,15820925.60
2020,REGIÓN VI SUROCCIDENTE,12101201,MUNICIPALIDAD DE SAN MARCOS,1200,SAN MARCOS,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,0.00,4166629.80,4166629.80,0.00,0.00
2020,REGIÓN VI SUROCCIDENTE,12101201,MUNICIPALIDAD DE SAN MARCOS,1200,SAN MARCOS,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,24116452.96,24116452.96,0.00,0.00
2020,REGIÓN VI SUROCCIDENTE,12101202,MUNICIPALIDAD DE SAN PEDRO SACATEPEQUEZ,1200,SAN MARCOS,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,991000.00,0.00,991000.00,591974.54,591974.54
2020,REGIÓN VI SUROCCIDENTE,12101202,MUNICIPALIDAD DE SAN PEDRO SACATEPEQUEZ,1200,SAN MARCOS,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10220,IMPUESTOS SOBRE PRODUCTOS INDUSTRIALES Y PRIMARIOS,10224,REGALÍAS,0.00,0.00,0.00,0.00,0.00
2020,REGIÓN VI SUROCCIDENTE,12101202,MUNICIPALIDAD DE SAN PEDRO SACATEPEQUEZ,1200,SAN MARCOS,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10286,SOBRE PRODUCTOS PRIMARIOS AGRÍCOLAS,0.00,0.00,0.00,0.00,0.00
2020,REGIÓN VI SUROCCIDENTE,12101202,MUNICIPALIDAD DE SAN PEDRO SACATEPEQUEZ,1200,SAN MARCOS,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,620000.00,0.00,620000.00,482642.50,482642.50
2020,REGIÓN VI SUROCCIDENTE,12101202,MUNICIPALIDAD DE SAN PEDRO SACATEPEQUEZ,1200,SAN MARCOS,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,1724000.00,0.00,1724000.00,791594.00,791594.00
2020,REGIÓN VI SUROCCIDENTE,12101202,MUNICIPALIDAD DE SAN PEDRO SACATEPEQUEZ,1200,SAN MARCOS,11000,INGRESOS NO TRIBUTARIOS,11300,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,200000.00,0.00,200000.00,162975.48,162975.48
2020,REGIÓN VI SUROCCIDENTE,12101202,MUNICIPALIDAD DE SAN PEDRO SACATEPEQUEZ,1200,SAN MARCOS,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,1125000.00,0.00,1125000.00,393921.31,393921.31
2020,REGIÓN VI SUROCCIDENTE,12101202,MUNICIPALIDAD DE SAN PEDRO SACATEPEQUEZ,1200,SAN MARCOS,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11420,DE MAQUINARIAS Y EQUIPOS,11420,DE MAQUINARIAS Y EQUIPOS,210000.00,0.00,210000.00,81532.00,81532.00
